id,name,model_id:id,group_id:id,perm_read,perm_write,perm_create,perm_unlink
access_pf_cie10_lider_estrategico,access_pf_cie10.lider_estrategico,prefectura_base.model_pf_cie10,group_manzana_lider_estrategia,1,0,0,0


access_pf_programas_admin,access_pf_programas_admin,model_pf_programas,group_beneficiario_manager,1,1,1,1
access_beneficiario_manager,access_beneficiario_manager,model_mz_beneficiario,group_beneficiario_manager,1,1,1,1
access_dependiente_manager,access_dependiente_manager,model_mz_dependiente,group_beneficiario_manager,1,1,1,1
access_pf_catalogo_manager,access_pf_catalogo_manager,prefectura_base.model_pf_catalogo,group_beneficiario_manager,1,1,1,1
access_pf_items_manager,access_pf_items_manager,prefectura_base.model_pf_items,group_beneficiario_manager,1,1,1,1
access_mz_empleado_manager,access_hr_employee_manager,hr.model_hr_employee,group_beneficiario_manager,1,1,1,1
access_resource_resource_manager,access_resource_resource_manager,resource.model_resource_resource,group_beneficiario_manager,1,1,1,1
access_mz_sub_servicio_sistema,mz.sub.servicio.sistema,model_mz_sub_servicio,group_beneficiario_manager,1,1,1,1
access_pf_beneficiario_sistema,access_pf_beneficiario_sistema,prefectura_base.model_pf_beneficiario,group_beneficiario_manager,1,1,1,1


access_mz_servicio_manager,access_mz_servicio_manager,model_mz_servicio,group_beneficiario_manager,1,1,1,1
access_mz_asignacion_servicio_manager,access_mz_asignacion_servicio_manager,model_mz_asignacion_servicio,group_beneficiario_manager,1,1,1,1
access_mz_horarios_servicio_manager,access_mz_horarios_servicio_manager,model_mz_horarios_servicio,group_beneficiario_manager,1,1,1,1
access_mz_detalle_horarios_manager,access_mz_detalle_horarios_manager,model_mz_detalle_horarios,group_beneficiario_manager,1,1,1,1
access_mz_genera_planificacion_servicio_manager,access_mz_genera_planificacion_servicio_manager,model_mz_genera_planificacion_servicio,group_beneficiario_manager,1,1,1,1
access_mz_planificacion_servicio_manager,access_mz_planificacion_servicio_manager,model_mz_planificacion_servicio,group_beneficiario_manager,1,1,1,1
access_confirm_unpublish_wizard,access_confirm_unpublish_wizard,model_confirm_unpublish_wizard,group_beneficiario_manager,1,1,1,1
access_solicitud_beneficiario_manager,access_solicitud_beneficiario_manager,model_mz_solicitud_beneficiario,group_beneficiario_manager,1,1,1,1

access_mz_agendar_servicio_admin,mz.agendar_servicio.admin,model_mz_agendar_servicio,group_beneficiario_manager,1,1,1,1
access_mz_asistencia_servicio_admin,mz.asistencia_servicio.admin,model_mz_asistencia_servicio,group_beneficiario_manager,1,1,1,1

access_mz_consulta_sistema,mz.consulta.sistema,model_mz_consulta,group_beneficiario_manager,1,1,1,1
access_mz_diagnostico_linea_sistema,mz.mz.diagnostico.linea.sistema,model_mz_diagnostico_linea,group_beneficiario_manager,1,1,1,1
access_pf_cie10_sistema,access_pf_cie10.sistema,prefectura_base.model_pf_cie10,group_beneficiario_manager,1,1,1,1
access_mz_historia_clinica_sistema,mz.historia_clinica.sistema,model_mz_historia_clinica,group_beneficiario_manager,1,1,1,1
access_mz_receta_linea_sistema,mz.receta_linea.sistema,model_mz_receta_linea,group_beneficiario_manager,1,1,1,1
access_mz_wizard_replanificar_turnos_sistema,mz.wizard.replanificar.turnos.sistema,model_mz_wizard_replanificar_turnos,group_beneficiario_manager,1,1,1,1
access_mz_wizard_reasignar_solicitud_sistema,mz.wizard.reasignar.solicitud.sistema,model_mz_wizard_reasignar_solicitud,group_beneficiario_manager,1,1,1,1

access_mz_wizard_agregar_turnos_extras_sistema,mz.wizard.agregar.turnos.extras.sistema,model_mz_wizard_agregar_turnos_extras,group_beneficiario_manager,1,1,1,1
access_mz_turnos_extras_sistema,mz.turnos.extras.sistema,model_mz_turnos_extras,group_beneficiario_manager,1,1,1,1
access_pf_sucursal_sistema,pf.sucursal.sistema,prefectura_base.model_pf_sucursal,group_beneficiario_manager,1,1,1,1
access_pf_modulo_sistema,pf.modulo.sistema,prefectura_base.model_pf_modulo,group_beneficiario_manager,1,1,1,1

access_mz_agendar_servicio_cliente,mz.agendar_servicio.cliente,model_mz_agendar_servicio,prefectura_base.group_cliente,1,0,0,0
access_mz_agendar_servicio_operador,mz.agendar_servicio.operador,model_mz_agendar_servicio,prefectura_base.group_operador,1,1,1,0
access_mz_agendar_servicio_administrador,mz.agendar_servicio.administrador,model_mz_agendar_servicio,prefectura_base.group_administrador,1,1,1,1



access_mz_asistencia_servicio_cliente,mz.asistencia_servicio.cliente,model_mz_asistencia_servicio,prefectura_base.group_cliente,1,0,0,0
access_mz_asistencia_servicio_operador,mz.asistencia_servicio.operador,model_mz_asistencia_servicio,prefectura_base.group_operador,1,1,1,0
access_mz_asistencia_servicio_administrador,mz.asistencia_servicio.administrador,model_mz_asistencia_servicio,prefectura_base.group_administrador,1,1,1,1

access_mz_consulta_admin,mz.consulta.admin,model_mz_consulta,prefectura_base.group_administrador,1,1,1,1
access_mz_historia_clinica_admin,mz.historia_clinica.admin,model_mz_historia_clinica,prefectura_base.group_administrador,1,1,1,1
access_mz_receta_linea_admin,mz.receta_linea.admin,model_mz_receta_linea,prefectura_base.group_administrador,1,1,1,1
access_mz_wizard_replanificar_turnos_admin,mz.wizard.replanificar.turnos.admin,model_mz_wizard_replanificar_turnos,prefectura_base.group_administrador,1,1,1,1
access_mz_wizard_reasignar_solicitud_admin,mz.wizard.reasignar.solicitud.admin,model_mz_wizard_reasignar_solicitud,prefectura_base.group_administrador,1,1,1,1
access_mz_sub_servicio_admin,mz.sub.servicio.admin,model_mz_sub_servicio,prefectura_base.group_administrador,1,1,1,1

access_mz_diagnostico_linea_admin,mz.mz.diagnostico.linea.admin,model_mz_diagnostico_linea,prefectura_base.group_administrador,1,1,1,1
